generation,training_chunk,samples_seen,epoch_fraction,trial,LR,optimization_metric_name,optimization_metric_value,optimization_metric_mode,controller_objective_mistag_percent,validation_working_point_mistag_percent,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total,validation_accuracy,validation_auc,validation_loss,best_so_far,training_loss,validation_shutdown_warning,validation_dataset,validation_suffix,validation_sample_count,evaluation_type
5,5,120000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.0834399732202389,min,1.0834399732202389,1.0834399732202389,0.19015422640516128,0.062009096231804416,3.2748784650606257,0.22736668331487414,0.5666317075469333,0.02066969822240595,3.1269674461103167,1.1988424628697896,0.05366430080707956,0.07470775064391359,9,4733,0.02692456515751017,0.0475643630105099,3,4838,0.24899232030547586,0.2687325490707604,155,4733,0.05895113118436226,0.07952258533586196,11,4838,0.09884903709449985,0.1195932117947088,27,4765,0.012774297255835603,0.03343118103421031,1,4838,0.2424645806082544,0.26213433827877786,149,4765,0.1466928690786351,0.16686280398382214,58,4838,0.88832,0.9710734351861935,0.29837,1.0439924979430277,0.30659,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
5,5,120000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.1224751708636762,min,1.1224751708636762,1.1224751708636762,0.2305113189583601,0.062111801242236024,3.5205364176704754,0.2484472049689441,0.5280946328563404,0.041407867494824016,3.168567860969512,1.1801242627487174,0.059765871807038747,0.08062046585019396,11,4772,0.02696915504496845,0.047643089302371794,3,4830,0.2572030220969204,0.2766790177128012,168,4772,0.062062156541840025,0.08265894925350678,12,4830,0.0953973536390462,0.11629361778495595,25,4734,0.020702504674366694,0.04138501021462967,2,4830,0.24485544988561736,0.2646364138529457,150,4734,0.14559286967401347,0.16580395465699752,57,4830,0.88735,0.970804408537432,0.30551,1.0439924979430277,0.31632,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
5,5,120000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.0941010110966833,min,1.0941010110966833,1.0941010110966833,0.21128249013127395,0.062009096231804416,3.3593914793681354,0.24803638492721766,0.5666317075469333,0.02066969822240595,3.1479538552119433,1.1368333771337527,0.05704211160461863,0.07807663526972972,10,4733,0.02692456515751017,0.0475643630105099,3,4838,0.25220919082962756,0.2719137149080203,159,4733,0.06195961408531976,0.08252252527413194,12,4838,0.09884903709449985,0.1195932117947088,27,4765,0.012774297255835603,0.03343118103421031,1,4838,0.24328537708892572,0.26294632806248486,150,4765,0.1426373962487003,0.16283296004194983,55,4838,0.88902,0.9708803966522073,0.30195,1.0439924979430277,0.31183,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
5,5,120000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0726213827757076,min,1.0726213827757076,1.0726213827757076,0.2305113189583601,0.062111801242236024,3.310980702344358,0.2484472049689441,0.5280946328563404,0.020703933747412008,3.0207011782329385,1.1594202898550725,0.059765871807038747,0.08062046585019396,11,4772,0.02696915504496845,0.047643089302371794,3,4830,0.24938572305241644,0.26894952748532164,158,4772,0.062062156541840025,0.08265894925350678,12,4830,0.0953973536390462,0.11629361778495595,25,4734,0.01279545504960757,0.033486531872730166,1,4830,0.2390091013035188,0.25885252208084664,143,4734,0.14423894734846063,0.1644586036143045,56,4830,0.88818,0.9710481344680947,0.30071,1.0439924979430277,0.30946,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
6,6,140000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.1338328604184975,min,1.1338328604184975,1.1338328604184975,0.24963594123712557,0.04206983592763988,3.5365093078495575,0.252419022047301,0.5026178138962751,0.04206983592763988,3.1832459919204537,1.2620951345419873,0.06235886577817301,0.0830536927550547,12,4807,0.021033442829888737,0.042046242057679414,2,4754,0.2568822789653251,0.2762098541494624,170,4807,0.06305350849187996,0.08397783277555369,12,4754,0.09248726683659123,0.11321481382107748,24,4775,0.021033442829888737,0.042046242057679414,2,4754,0.2444125801240541,0.26401758595600633,152,4775,0.15196161603019068,0.17246126058210273,60,4754,0.88728,0.9707538686811997,0.30115,1.0439924979430277,0.30295,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
6,6,140000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.1834258188743323,min,1.1834258188743323,1.1834258188743323,0.208029951030938,0.04206983592763988,3.76534234374118,0.27345392299728466,0.5445026386809237,0.06310475551182525,3.3298429412477906,1.2410601618570756,0.056164556698577166,0.07687669066017712,10,4807,0.021033442829888737,0.042046242057679414,2,4754,0.2650796073519465,0.2843119941201344,181,4807,0.06599165451315775,0.08690713130241981,13,4754,0.09663077569415368,0.11734078297313144,26,4775,0.027400242807467567,0.04840419454084655,3,4754,0.25002472767948825,0.2695683445421614,159,4775,0.15062253921189675,0.17113103125822055,59,4754,0.88623,0.9704322509613462,0.30791,1.0439924979430277,0.31268,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
6,6,140000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.1250444799871233,min,1.1250444799871233,1.1250444799871233,0.22897585781918525,0.06274838060232471,3.2681098915415228,0.25099352240929884,0.5683013974529282,0.04183225266680611,3.136181838824439,1.4432126985804827,0.059368052306116414,0.08008439950551068,11,4804,0.027245523793936976,0.048131032627479364,3,4781,0.24695810576956176,0.2664094648087263,157,4804,0.06269771102282982,0.0835044891424447,12,4781,0.09913969911732037,0.11994428606587693,27,4751,0.020914667814981247,0.04180892450562669,2,4781,0.24316883737984207,0.2628926665648367,149,4751,0.1626106466861243,0.18291879695086533,69,4781,0.88839,0.9707460307392721,0.30314,1.0439924979430277,0.31353,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
6,6,140000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0840505042735622,min,1.0840505042735622,1.0840505042735622,0.18975332068311196,0.06253908692933083,3.4788108498120582,0.29184907605025096,0.479566294573977,0.04169272461955389,2.939950075219136,1.18824260630108,0.05355122108876003,0.07455048191477895,9,4743,0.027154660208927775,0.04797060890132905,3,4797,0.2564189174590815,0.2760315604273832,165,4743,0.06820383355290635,0.08892419659069849,14,4797,0.0899555939725548,0.11060201202331395,23,4796,0.02084491350545256,0.04166955180281832,2,4797,0.23428329917158652,0.25390391624129716,141,4796,0.14658951866168174,0.16693622868600155,57,4797,0.88874,0.9713754222406714,0.29827,1.0439924979430277,0.30459,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
7,7,160000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.1202406212852705,min,1.1202406212852705,1.1202406212852705,0.1879306840429139,0.06263048176311534,3.257465112234761,0.25052192705246135,0.5045196681914806,0.04175365344467641,3.258356075435,1.3987473681177547,0.053037133496975135,0.07383549229678206,9,4789,0.02719433834479813,0.04804066250252428,3,4790,0.24692335531019438,0.2664400713753241,156,4789,0.06258000249629564,0.08334789148787651,12,4790,0.09283657885180568,0.11364174082942446,24,4757,0.020875373680074177,0.04173041285626091,2,4790,0.24775485670050884,0.2674024581688625,155,4757,0.15982586185286934,0.1801144248291177,67,4790,0.88728,0.9705590174723149,0.30134,1.0439924979430277,0.30355,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
7,7,160000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.125901050544005,min,1.125901050544005,1.125901050544005,0.20995171648727098,0.020846362309776944,3.6321646312315945,0.2501563477173233,0.5653266440027639,0.04169272461955389,3.0988273716826775,1.18824260630108,0.05668306171712986,0.0775856848442892,10,4763,0.012883476880352901,0.03371680478268314,1,4797,0.2615001639138782,0.28096608977360094,173,4763,0.0624887565346247,0.08322649878234573,12,4797,0.09862185268701981,0.11931880615858549,27,4776,0.02084491350545256,0.04166955180281832,2,4797,0.24109208830325676,0.2607283338671315,148,4776,0.14658951866168174,0.16693622868600155,57,4797,0.88763,0.9707451435605928,0.30389,1.0439924979430277,0.31226,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
7,7,160000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.0762369404391607,min,1.0762369404391607,1.0762369404391607,0.18840276564772707,0.020833333333333332,3.0353778110019247,0.25,0.5673460720140638,0.041666666666666664,3.1729355415162366,1.3333333333333333,0.05317028932623419,0.07402068582550558,9,4777,0.012875424884436151,0.03369574009654474,1,4800,0.23855846306755807,0.258217157980823,145,4777,0.06244973252634259,0.08317458151613634,12,4800,0.09897339757606446,0.11974342023106038,27,4759,0.02083188633959509,0.04164352280422051,2,4800,0.24440648111058658,0.2640817182993881,151,4759,0.1557078881217115,0.1759814422423808,64,4800,0.88895,0.9707249036371226,0.3015,1.0439924979430277,0.31077,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
7,7,160000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0577325441859622,min,1.0577325441859622,1.0577325441859622,0.23094688221709006,0.020846362309776944,3.191266090606519,0.229309983948721,0.5862646641086171,0.04169272461955389,2.994137341476416,1.1673963042010038,0.05987872096138395,0.08077252999487802,11,4763,0.012883476880352901,0.03371680478268314,1,4797,0.24501937443796062,0.26467039626465394,152,4763,0.05945462212256364,0.08020105397524915,11,4797,0.10059599613745587,0.1212841834279662,28,4776,0.02084491350545256,0.04166955180281832,2,4797,0.23693587157535279,0.2566159480445036,143,4776,0.14522642343016978,0.16558182305945435,56,4797,0.88846,0.9709721545453021,0.29928,1.0439924979430277,0.30529,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
8,8,180000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.0300705050621988,min,1.0300705050621988,1.0300705050621988,0.18765637076427363,0.06291946147638458,3.2318599770627,0.2726510102016143,0.4191114729335565,0.04194630872483222,2.8918690892659833,1.1325503500682441,0.05295976680649698,0.07372789005839736,9,4796,0.027319799428565467,0.04826216912322376,3,4768,0.245769992324733,0.26526890419330196,155,4796,0.0657980603866448,0.08665247388770936,13,4768,0.08369721073136,0.10447277683919365,20,4772,0.02097168787917094,0.04192285319318862,2,4768,0.2328922439492429,0.252631666016196,138,4772,0.14332462149098893,0.16381841459831933,54,4768,0.88951,0.9713561692285023,0.29731,1.0300705050621988,0.30094,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
8,8,180000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.0693207658054364,min,1.0693207658054364,1.0693207658054364,0.18765637076427363,0.06291946147638458,3.3152626411429655,0.29362414979777945,0.4610226379167202,0.06291946147638458,2.975691624340273,1.195469779528711,0.05295976680649698,0.07372789005839736,9,4796,0.027319799428565467,0.04826216912322376,3,4768,0.24894661960829165,0.2684107585622493,159,4796,0.06861825793762141,0.08946387581932656,14,4768,0.08822202987906437,0.10898003422349324,22,4772,0.027319799428565467,0.04826216912322376,3,4768,0.23629039492502923,0.2559946934651728,142,4772,0.14747669374464822,0.16794409999390023,57,4768,0.8886,0.9710188421813131,0.30334,1.0300705050621988,0.31035,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
8,8,180000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.0736738269148505,min,1.0736738269148505,1.0736738269148505,0.18867924528301888,0.06246096189881324,3.207547250613917,0.24984384759525297,0.5458744523742948,0.041640641265875494,3.0233046011908735,1.2700396150967588,0.05324827277860887,0.07412914502959059,9,4770,0.027120742418842384,0.0479107253655956,3,4803,0.24547615016870145,0.26509151501053274,153,4770,0.06241075722828614,0.08312272898199341,12,4803,0.09687373348192634,0.11763533111044164,26,4763,0.02081887544639369,0.04161752630348535,2,4803,0.23841342674264,0.25813496131865465,144,4763,0.1517336698357739,0.17202091398289768,61,4803,0.88818,0.9707764880833119,0.30144,1.0300705050621988,0.30922,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
8,8,180000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0379878957028124,min,1.0379878957028124,1.0379878957028124,0.2085070865875182,0.06291946147638458,3.1276063361278417,0.2726510102016143,0.4610226379167202,0.04194630872483222,2.9337805450588754,1.195469779528711,0.05629329160413833,0.07705272162738577,10,4796,0.027319799428565467,0.04826216912322376,3,4768,0.24173530445672325,0.2612776824685567,150,4796,0.0657980603866448,0.08665247388770936,13,4768,0.08822202987906437,0.10898003422349324,22,4772,0.02097168787917094,0.04192285319318862,2,4768,0.2345979158012136,0.25431977610476175,140,4772,0.14747669374464822,0.16794409999390023,57,4768,0.88923,0.9712538378348455,0.29864,1.0300705050621988,0.30317,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
9,9,200000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.0573044866336012,min,1.0573044866336012,1.0573044866336012,0.189155099908505,0.04177982034677251,3.404791872056903,0.22978900897739543,0.48006678272773395,0.020889910173386254,2.943018313705652,1.1489450851724619,0.053382492237807694,0.07431581642054022,9,4758,0.02088845530916811,0.04175655062230647,2,4787,0.2532759491154536,0.27285788148385737,162,4758,0.05957873216122685,0.08036829397747276,11,4787,0.09004930890544366,0.1107170606617451,23,4791,0.012910389754171756,0.03378721101140925,1,4787,0.23452453689150748,0.25416434567320684,141,4791,0.14414983406496312,0.16455545434084592,55,4787,0.88888,0.9714296118143059,0.29604,1.0300705050621988,0.29467,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
9,9,200000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.1502885250610286,min,1.1502885250610286,1.1502885250610286,0.18800918197186564,0.0629987384102739,3.363275488332413,0.3149936920513695,0.5222477659874827,0.0629987384102739,3.070816895818615,1.616967699505936,0.05305927980117917,0.07386629350562336,9,4787,0.02735421725177228,0.04832293497588514,3,4762,0.2509821800417974,0.2704628502431673,161,4787,0.07143020071831434,0.09229310489630048,15,4762,0.09434319240204277,0.11501059100090041,25,4787,0.02735421725177228,0.04832293497588514,3,4762,0.23972266506362,0.25932549848237985,147,4787,0.1728795002119322,0.193195701068263,77,4762,0.88616,0.9705966008142765,0.30601,1.0300705050621988,0.31462,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
9,9,200000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.0826790541909794,min,1.0826790541909794,1.0826790541909794,0.16704948841094175,0.041911148365465216,3.1948214798559245,0.2305113189583601,0.5235602094240838,0.041911148365465216,2.9738218279774578,1.4878458121701366,0.0495119939167952,0.07031907137466124,8,4789,0.02095411015713718,0.04188773213561382,2,4772,0.24451647479311195,0.26405934683241955,153,4789,0.059765871807038747,0.08062046585019396,11,4772,0.09457982502879798,0.11529860216052999,25,4775,0.02095411015713718,0.04188773213561382,2,4772,0.23614394550968454,0.25583664986917887,142,4775,0.16536857968043728,0.18569632082144957,71,4772,0.88777,0.97102703563178,0.30021,1.0300705050621988,0.3097,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
9,9,200000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0440097333295937,min,1.0440097333295937,1.0440097333295937,0.18828452844516788,0.04179728317659352,3.242677908372306,0.2507836990595611,0.44015929715286056,0.04179728317659352,2.9553552454387675,1.1912226218149005,0.05313693772646183,0.073974300404216,9,4780,0.02089718550753811,0.041773993997644004,2,4785,0.24658043709695834,0.26614007824974295,155,4780,0.0626453415008838,0.08343481759822621,12,4785,0.08600454902951728,0.10677564739676582,21,4771,0.02089718550753811,0.041773993997644004,2,4785,0.23549447476494295,0.25521142561513893,141,4771,0.14695532783610532,0.16735180816601236,57,4785,0.88818,0.9713712711228081,0.29714,1.0300705050621988,0.30315,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
10,10,220000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.1091409650259219,min,1.1091409650259219,1.1091409650259219,0.2490143120155105,0.06272213931496735,3.465449314082453,0.2508885572598694,0.4858470794538194,0.04181476061049551,3.0629487471592736,1.2544428103109855,0.06220370788093254,0.08284727040444984,12,4819,0.027234132604985795,0.04811092100761301,3,4783,0.25397203061285484,0.27328097282724034,167,4819,0.06267151532162907,0.08346963883180346,12,4783,0.09113162610602468,0.1120457350547917,23,4734,0.020905923006422064,0.04179145195265513,2,4783,0.2406951356945391,0.2605207116690097,145,4734,0.15104506574908136,0.17142364316617367,60,4783,0.88783,0.9710552404907924,0.29895,1.0300705050621988,0.30141,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
10,10,220000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.0995154915019578,min,1.0995154915019578,1.0995154915019578,0.20742584263425248,0.06325110689437065,3.27732826434961,0.2740881245849637,0.5448449113292675,0.0421674045962471,3.185247235035192,1.201771042591759,0.05600156136792549,0.07665381112103194,10,4821,0.027463781427893897,0.048516373709978924,3,4743,0.24688911280950876,0.2662680724299524,158,4821,0.06614456522049174,0.08710827174246658,13,4743,0.09669140082013304,0.1174142816377525,26,4772,0.02108222031341292,0.04214370117150893,2,4743,0.24456399686645092,0.26418048658957,152,4772,0.14825016360867327,0.16882277278616395,57,4743,0.88797,0.9710837238687864,0.30303,1.0300705050621988,0.31126,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
10,10,220000,,lr_6e-6,6e-06,validation_working_point_mistag_percent,1.1656691908686836,min,1.1656691908686836,1.1656691908686836,0.25136153525685356,0.06240898530928139,3.7913699416088185,0.24963594123712557,0.5678233329157143,0.04160599126274184,3.154574056569432,1.206573742789504,0.06278956868232001,0.08362669473815908,12,4774,0.02709817759222114,0.047870886000335074,3,4807,0.2668796690856512,0.2862340691189902,181,4774,0.06235886577817301,0.0830536927550547,12,4807,0.09905647854826262,0.11984376898398641,27,4755,0.020801552849157405,0.04158291474963047,2,4807,0.24378964838541634,0.2634891546375223,150,4755,0.14763414533037356,0.1679309116587353,58,4807,0.88777,0.9707016804653591,0.30239,1.0300705050621988,0.30483,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
10,10,220000,,lr_9e-6,9e-06,validation_working_point_mistag_percent,1.0992784756321403,min,1.0992784756321403,1.0992784756321403,0.2304147465437788,0.06325110689437065,3.414327622881325,0.2530044275774826,0.5395310025334972,0.02108370229812355,3.091927837246346,1.1806873590822,0.05974085195753634,0.0805867515401358,11,4774,0.027463781427893897,0.048516373709978924,3,4743,0.25322299459572123,0.2727353181107464,163,4774,0.06319962341546351,0.08417221851344941,12,4743,0.09575026177298462,0.1162732779459997,26,4819,0.013030154566051824,0.03410052400015887,1,4743,0.239785938806179,0.2592498691854954,149,4819,0.1468717871470227,0.1674532849005244,56,4743,0.88895,0.9716085984120957,0.29658,1.0300705050621988,0.30231,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
11,11,240000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.051639564936067,min,1.051639564936067,1.051639564936067,0.20846361779294997,0.06276150467336475,3.1061081002494304,0.251046018693459,0.4202563617672647,0.04184100418410042,2.9628072435881134,1.3598326685398534,0.056281564049762756,0.07703668550741276,10,4797,0.0272512229625944,0.04814109474411451,3,4780,0.2408700630558775,0.26041732942346585,149,4797,0.06271081708717677,0.08352192521304805,12,4780,0.08392550047114297,0.1047573255314885,20,4759,0.020919042963256147,0.04181766626207058,2,4780,0.2360802968588097,0.2558438231981111,141,4759,0.15763328791551165,0.17798056562478431,65,4780,0.88881,0.9714478213560898,0.29691,1.0300705050621988,0.29913,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
11,11,240000,,lr_3e-6,3e-06,validation_working_point_mistag_percent,1.1527531789856773,min,1.1527531789856773,1.1527531789856773,0.20920502092050208,0.0629987384102739,3.45188295537982,0.2939941238857575,0.5423446043183329,0.041999160016799666,3.170629873375098,1.4489709555788344,0.05648159938472768,0.07731021054518758,10,4780,0.02735421725177228,0.04832293497588514,3,4762,0.25446565649001884,0.2739377824698602,165,4780,0.06870463049327441,0.08957635246677112,14,4762,0.09624857499953071,0.11687741979727286,26,4794,0.020998109827060435,0.04197564534668387,2,4762,0.2434579428770272,0.26299052683777313,152,4794,0.1632554742945448,0.18364221751496057,69,4762,0.88797,0.9704884365343102,0.30542,1.0300705050621988,0.31052,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
11,11,240000,,lr_6e-6,5.4e-06,validation_working_point_mistag_percent,0.9880391944321032,min,0.9880391944321032,0.9880391944321032,0.1669449081803005,0.06298551494618129,2.8589314342425265,0.2729372261871474,0.54381929161098,0.020995171110644553,3.011922153559268,0.9657778556197768,0.04948101231795033,0.07027510999865957,8,4792,0.0273484749269465,0.04831279670976264,3,4763,0.23107848293897892,0.25074928137311725,137,4792,0.06586707061732264,0.08674325146348616,13,4763,0.09650975322506775,0.11719406134523998,26,4781,0.01297544171407336,0.03395739168422002,1,4763,0.23752811995210626,0.25718018093411865,144,4781,0.1317727064239011,0.15235802217911099,46,4763,0.88993,0.9717261958859901,0.29579,0.9880391944321032,0.30395,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
11,11,240000,,lr_9e-6,8.55e-06,validation_working_point_mistag_percent,1.054310045828542,min,1.054310045828542,1.054310045828542,0.229309983948721,0.06276150467336475,3.064415332644258,0.251046018693459,0.4202563617672647,0.04184100418410042,3.04685853733263,1.3179916233845372,0.05945462212256364,0.08020105397524915,11,4797,0.0272512229625944,0.04814109474411451,3,4780,0.2392299084593895,0.2587945540369063,147,4797,0.06271081708717677,0.08352192521304805,12,4780,0.08392550047114297,0.1047573255314885,20,4759,0.020919042963256147,0.04181766626207058,2,4780,0.23944825226610322,0.2591764629452049,145,4759,0.15506780210645388,0.17543258285031527,63,4780,0.8886,0.9712786885523897,0.29825,0.9880391944321032,0.30434,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
12,12,260000,,lr_14e-6,1.26e-05,validation_working_point_mistag_percent,1.1014519406354646,min,1.1014519406354646,1.1014519406354646,0.22988505747126436,0.06272213931496735,3.531870352398864,0.27179595263909073,0.4823825410731039,0.04181476061049551,3.083053590143129,1.1080911314328032,0.059603616373245065,0.08040182570986384,11,4785,0.027234132604985795,0.04811092100761301,3,4783,0.2572810185469322,0.2766993760778873,169,4785,0.06559189461517781,0.08638127758174631,13,4783,0.09048292467640495,0.11124938198387585,23,4768,0.020905923006422064,0.04179145195265513,2,4783,0.24066451513986875,0.26034031564677806,147,4768,0.1414713371963196,0.16191109841865292,53,4783,0.88825,0.9712952038495105,0.29773,0.9880391944321032,0.30092,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
12,12,260000,,lr_3e-6,9.405e-06,validation_working_point_mistag_percent,1.1101043170388245,min,1.1101043170388245,1.1101043170388245,0.18824513459745426,0.06252605093110158,3.409328482174227,0.2292621896638071,0.4834980184519535,0.02083767451552407,3.1532478655096674,1.3338891204668613,0.05312582982242167,0.07395885151334572,9,4781,0.02714900135370744,0.04796061791860766,3,4798,0.2528580603787016,0.2723439120757558,163,4781,0.059442239551803396,0.08018436824837344,11,4798,0.0906917857323622,0.11150578404974643,23,4757,0.0,0.02083767451552407,0,4798,0.24368862701717592,0.2633804101843551,150,4757,0.15577243028843998,0.17605420185732215,64,4798,0.8877,0.9706727382209045,0.30075,0.9880391944321032,0.30279,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
12,12,260000,,lr_6e-6,5.4e-06,validation_working_point_mistag_percent,1.0926665070993982,min,1.0926665070993982,1.0926665070993982,0.22911892627353184,0.06298551494618129,3.2701519853981846,0.29393238801586846,0.502933793250898,0.041990342221289105,3.0595137181744643,1.280705388514768,0.05940512276707216,0.08013435269895244,11,4801,0.0273484749269465,0.04831279670976264,3,4763,0.24711010884457055,0.2665727693811577,157,4801,0.0686902199704454,0.08955758672294367,14,4763,0.09254530284513617,0.11328574542616042,24,4772,0.020993701546624947,0.04196683742310633,2,4763,0.23963684136002195,0.2593060163733552,146,4772,0.15300112987975678,0.1734542342299878,61,4763,0.88811,0.9708698854194786,0.30118,0.9880391944321032,0.30229,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
